review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R11KPLTSMUB885,1,18,22,N,
R16BUKY4ASO80C,5,17,22,N,
RGHW2NXWEH3FN,5,19,24,N,
RZKG0QAN743GK,5,20,26,N,
R1XDX5MQY1NJ2N,5,14,20,N,
RI9F2V630TZA2,1,23,26,N,
RCV0TIXJY9DHQ,5,224,238,N,
R1HJVMVY5H2SWB,5,36,38,N,
R2GY9RTYFJGEGD,5,17,24,N,
RQJ6PXZOACXKV,5,32,35,N,
RUH135ARGV6QS,5,122,139,N,
R3J3RL1YERYBOL,4,21,21,N,
R34OC00X7P2YV1,2,19,22,N,
R28SFNNBS5MYIB,5,70,83,N,
R26WCHY0I0OMVU,1,22,32,N,
R297QFTKYN4VTY,2,355,387,N,
R12O0W4BO4PTV0,4,22,25,N,
R2JEVHTQ2W6WTR,4,23,26,N,
R3BUSUI7I57ZP6,1,26,34,N,
RKU4RXHRTEPSZ,5,93,100,N,
R2L9E9DNUVW34Z,3,40,48,N,
R4TKQOZ1FJS2H,1,13,25,N,
R3TWYX2THWSIOU,5,86,104,N,
RO6RW7HOUCFGM,1,13,26,N,
RCSAXL76IG944,5,94,97,N,
R2K2O4BA1S5YRB,1,19,23,N,
R2OU22K0B1INNT,2,162,190,N,
RQ4FIKFU6MUND,5,101,105,N,
R112ZKWYNMVI1R,4,74,75,N,
RNLF587QY8ZP6,4,25,25,N,
R2SHX3Y11YJRWV,5,1243,1273,N,
R2MLHS6FWC06AH,5,86,96,N,
R3MA6WQZU880KN,1,45,59,N,
R77GA9CIQP66A,2,21,22,N,
R1UC45DC415651,5,24,25,N,
R35S10C02MJSFE,5,24,24,N,
RY7353PY29NEC,1,233,283,N,
RHXUQI30AVY1J,5,250,260,N,
R20IIE6VSGNTDE,5,26,27,N,
R10KAEC5ZML43M,1,26,28,N,
R30KWVTMSW9835,1,29,33,N,
R1CJ1PXGZQSLRA,4,22,25,N,
R19176KKSX1VXY,2,17,23,N,
R3733JKAY0TH8K,1,20,26,N,
R200DELYNZJJBE,5,33,40,N,
R20F6KZYI5M44I,2,15,23,N,
R29OPEMNAP93X3,5,24,24,N,
R3K985AB01TKLH,5,117,127,N,
R33HIOS70WNJZ8,3,37,38,N,
RI3FHP7GPOT36,1,27,32,N,
R1WXDHMFFXV0RP,4,35,35,N,
R14F9ZOB5E8HW9,5,41,45,N,
R2XEDEPRGXLE27,4,28,28,N,
R2XMMHFB9BOZEZ,1,17,20,N,
R2FIET3OGWRD94,4,428,436,N,
RYJHVWIADKCRY,5,69,72,N,
R3KJTA1PK4GFJG,5,38,39,N,
R32NPX3Q4TSXWA,3,122,141,N,
R1ZRKUKEU9Q7R1,4,55,62,N,
RJD8HOJXFBIM9,5,93,100,N,
R25PJB2C5JFNV7,1,143,164,N,
RL8IEOQ6S9LUH,5,28,30,N,
R19255SLYJJ7K6,5,36,38,N,
R2XB34PRZ2C0WT,5,35,40,N,
R1MVEM8CDV9SU3,2,16,21,N,
R3TMMYEHTHFXB1,5,24,25,N,
R3TZ9ML2TXAVWF,4,77,78,N,
R3C1311VSQO49T,5,199,240,N,
R2TC4X5YYY4ZEA,1,15,22,N,
R69M5WU34ONAV,3,15,22,N,
R3PQM1QR6RAJKK,3,145,186,N,
R1PN0VQQ9RIWT6,3,73,79,N,
R1ZKNEAQ0QRLD2,3,29,30,N,
R1GIBK2LJRWLR7,5,19,26,N,
R3LGQMDBG3UGX1,5,42,53,N,
RXKYW1YHWM6WY,5,53,57,N,
R2DWM6V73I1K7U,5,112,119,N,
R3V44QO4MDF8FD,1,60,76,N,
R3W38R13V064M9,5,29,30,N,
R28FUTHMQJFV7S,5,18,21,N,
R33D9JTI7AU6R2,5,15,20,N,
R10IY6MZ6BOZN,2,16,21,N,
R1UA7GN4WX4OI9,4,21,23,N,
R1SG7XZL7S0NEM,1,16,25,N,
RG0RXFSLVYSLP,3,386,466,N,
R36ELL1GRXTJTI,3,17,21,N,
R27UE600XEKBA2,5,22,30,N,
R3GX4IHAVLM68X,3,26,30,N,
R1B3KTXGLQIMQ5,5,19,20,N,
R24VVSD4UAVA0A,1,50,61,N,
R2Y9U3HBD4HZLL,5,18,21,N,
R5CX1RDR2T6SE,4,85,88,N,
R1YJFVE75CWIN3,3,69,85,N,
R1MZXMKYLKCCH8,4,90,94,N,
R2G5K8OPOW8GNV,1,17,21,N,
R2HD0UNR9F48TU,1,16,20,N,
R1EPC3TPKIQJUC,5,76,83,N,
R38KAJDS64N29M,1,37,42,N,
RI5PMU360VL4O,5,39,44,N,
R239DNIQBNOC8X,5,25,26,N,
R276RI0GF4L6Z0,5,23,24,N,
R1OEOHEWO7ZKXL,5,22,24,N,
R2QNE6CM4IBKYQ,3,44,51,N,
R1DGLQERQPKTXB,5,52,63,N,
R1W27SV7BO2LMT,1,22,31,N,
R2HUJ2F4NPMXSV,1,32,36,N,
R3PVT36MK308BX,3,261,276,N,
R3GLTAE9C6BUON,5,87,90,N,
R2P8VG5AZ98U9R,5,16,20,N,
R20RYHIO3OVU72,5,54,59,N,
RI6PYKP800ZU9,1,15,22,N,
R2AYZXQBEZ6VKF,4,145,147,N,
R2Q68EJQ5G5TQ7,3,27,32,N,
R1RL6SOAHJQNP2,5,15,20,N,
R3HLQQF3T6J49Z,5,35,35,N,
R2U6VLMJ4WKDP5,1,20,21,N,
R3RE2T7ZFGT8OY,4,20,21,N,
R2969QAZH83RZ2,5,43,47,N,
R255Y45PFO9Z4X,5,25,27,N,
R60XBXLHDB8I8,5,37,38,N,
R1X6ZZIJXNQO,1,16,26,N,
R226VX50XCUM67,5,18,22,N,
R2JJBKPYV260H7,5,23,26,N,
R1EYX1UXCUNF96,3,20,21,N,
R1UEL944ICXQGU,5,20,22,N,
R19MQZ0HQ3MOWQ,5,15,20,N,
R1BK84JFDUIVLN,1,25,30,N,
R1GD25C95E5GQ4,2,23,26,N,
R1TVZV5JBJ65PA,5,45,49,N,
R16GUEGB2VN61F,4,16,21,N,
R376QLB4EERPVL,5,43,59,N,
R8FHB46MXF6FK,4,27,31,N,
R1S41YKMUZGO82,1,24,39,N,
R3TR9XU5N42U41,3,29,33,N,
R32069APRHXUF8,1,20,28,N,
R2RZWI31XDURHI,5,76,78,N,
R78HR59NZXZX3,5,28,32,N,
R3UP24SI7TSB98,5,43,45,N,
R2PO946N8V2HW1,4,23,25,N,
R2WVL5OM8IRPLT,1,72,91,N,
R35KGLR2CTB51O,3,26,27,N,
R3NAF4UIRDJDKO,5,44,48,N,
RWUBAQXNLNFAK,1,21,22,N,
R1S670GYDNB8QL,5,44,44,N,
R5G696FJMSE9C,4,25,26,N,
R31MBMQCICY9SX,5,74,78,N,
R38JWEC4SP4EEC,1,21,21,N,
R235FZCS8XTKCM,1,47,56,N,
R32BDO0XO0GUKB,5,83,93,N,
R2OLVYZVPLAUD2,4,21,24,N,
R1VKMXZTK3ZNNV,1,12,21,N,
R326EUQ100WYK4,5,17,20,N,
R3NGMB3U60E66Q,1,19,26,N,
R1NHH1R04PJ0F9,4,24,24,N,
R2K8B2AA0ASBG4,1,45,51,N,
R22TWMEAXILA1J,5,18,25,N,
RK8Z53V04H8GE,3,28,29,N,
R48SMBENICDN1,2,19,22,N,
RZUZ4B1BNSKBH,5,158,162,N,
RBOQLP5QZJYP5,4,35,37,N,
RO8W1LQUQT2HP,3,19,22,N,
R2T04HMVK0Y91,5,23,28,N,
R1VO56B5WLBQJY,5,43,43,N,
R23FQPE6Y7FIPB,5,90,99,N,
R21FIO1ZQA7JD0,5,25,30,N,
R216BAYYC66LEF,5,56,69,N,
R8EJMWMYFUKLL,5,18,23,N,
R3H3TFZELYN60Q,1,34,39,N,
R1K25SNJ5RN9Q1,5,117,133,N,
RWJDTV1GWIZWK,4,85,91,N,
R3K70DURCW14ZS,5,45,60,N,
RENYI0YPVWHMZ,4,148,154,N,
R32M63FIM6372X,5,19,23,N,
R19PR7T88YANAJ,5,37,38,N,
RHH9SYXHEKEM0,1,25,26,N,
R1GKD94ACZ5F7Q,5,30,32,N,
R2WEEHSUHY8HP7,1,20,22,N,
R1LNHIQXLAEBNQ,2,22,35,N,
R1CORC7DO8NP1I,1,18,21,N,
R2EOX25E2JQR33,5,21,21,N,
R1T5VOPHCHIVZ2,1,24,28,N,
R3MO819C0IL154,4,61,84,N,
R3AB52U380AQ4A,2,37,45,N,
R1K4YRUJYAS9ZF,5,79,83,N,
R2BBK4HCRI6ZZW,5,71,75,N,
R235HKR0LA0B36,5,59,65,N,
R2JCI9QGDUVSPX,3,21,22,N,
R1FDE9OW01N1LL,1,61,63,N,
R3FQIOOLJD480G,5,19,21,N,
R3NWVHS48M1JHN,5,22,23,N,
R3TT0PVEX423LS,1,37,39,N,
R2KDNL3AUHIIRZ,1,16,26,N,
R1H9531IUCNDFT,5,20,24,N,
R3KFF1K97YBW8H,2,110,157,N,
R2Q2J25L3PLIJ6,1,43,49,N,
R2EOKQP7OL0ET2,5,42,44,N,
R250XIQ1DLPK9J,1,16,20,N,
R3TWMYORH8NW5W,5,125,134,N,
R3MCOZ00V7A32J,1,17,22,N,
R3RBX5H1X6C9Q0,2,23,24,N,
R2CORV6UDDIP00,5,35,39,N,
R30BCYO3M6H2MR,1,15,24,N,
R3QJPKYHTWQFSJ,4,53,58,N,
R1DREXZ7PD2RAB,4,68,74,N,
R3682D295SUC4H,3,21,32,N,
RER4M6QSMM9JQ,3,20,22,N,
R6V8FOBMBOQUW,5,41,48,N,
R2RY4NWZUN0LHZ,5,23,29,N,
R3RRA8Z5HA6J67,4,47,47,N,
RC0YH6MOMP1KF,4,39,42,N,
R226QVTDKX67BG,5,20,22,N,
R181NQXKCPCQUU,3,46,47,N,
R3RE2X6RC6B4II,1,19,24,N,
R1NTQC6WAMUPMB,5,103,108,N,
R25E8TX5Y7SK3N,5,19,20,N,
R2MLB8SBWHH8DM,5,17,22,N,
R1DE81KL4DU8JZ,5,26,29,N,
R37NGFZFDOGG2D,5,44,47,N,
R1ULGRDEP2GPU8,5,23,32,N,
R24TY7VI7OBEUG,5,26,28,N,
R3VWHB0PERTPD6,3,147,151,N,
R3U369Q4JTEG93,4,26,29,N,
R3MR035GV8R7P9,5,36,42,N,
R1WF0C7WMQO8CZ,5,17,21,N,
R3U8VNDOZO7VPG,5,45,49,N,
R28UGLXFJCUTF6,4,41,50,N,
R10RADOBY7UJYB,5,64,70,N,
R2EVDS36E16EOC,5,453,511,N,
R1O5VJ8BWMIXPD,1,46,51,N,
R1ZALY5NZENJRJ,4,24,25,N,
R1ECQZ6KOJSWZ2,5,15,20,N,
RX5L2LDII18OG,4,26,32,N,
R3URI0PQOAYG8V,4,31,43,N,
R2LPS7V66HB8VA,5,28,29,N,
R9AS6H80KNVLS,4,45,45,N,
R17SWFNJ00J8MS,1,23,29,N,
RXY50YL3GG04Z,4,88,96,N,
RM5XR1IMWU6EM,5,17,22,N,
RQO0ELLL7W3QG,5,68,77,N,
RQFLMSAD0Z75K,5,21,24,N,
RIZKDZ3L1T12,5,25,33,N,
R3VPH2TCRRIRBZ,1,24,30,N,
R1RXN6CNGYHOGB,2,19,24,N,
RXVPFEY1MLJ27,1,20,24,N,
R3LIR1T3XOHA7L,2,40,43,N,
R2X1I9HKSRRLIU,4,35,36,N,
RSDLLQ8T70SOS,5,62,67,N,
R3TP2IO2LL8RT0,1,140,144,N,
R1U47N27MKRPD1,4,46,48,N,
R1RMU6PC4GJMFX,1,43,50,N,
RYSKKNI77RLT8,5,67,73,N,
R2IDCC41A4AZGT,1,59,77,N,
R1Y9S1MQO8CGF8,5,98,98,N,
R1OYHZJJU2V85N,5,36,39,N,
RXZM94EXN0GE3,2,18,20,N,
R1EIN1BAURKHE6,4,26,29,N,
R2WGBWQGX6X0RX,5,25,32,N,
RQEV19I4VBZXA,1,77,88,N,
RGHRWMUVDQU9N,1,175,183,N,
R182RU2J22ONPD,5,23,23,N,
R3GZYV9LWGKM14,1,15,20,N,
R3A5BYVK2LD0WB,5,138,142,N,
RU7KEQ4DDMOGF,5,35,38,N,
R1AOX5ZP9J2XD9,1,12,24,N,
R3FNYZ21FFH6XU,4,29,31,N,
RL6RLMUP714HE,5,724,740,N,
R2QZ3DPG5MZTVH,5,20,21,N,
R2S9UPSVMN8IED,5,34,37,N,
RGNGA3DXMDZX4,1,191,199,N,
RTGHRCKIRDLSS,3,47,55,N,
R2PYLPZYE9EBP3,1,22,23,N,
R2395FQEU1L1R3,5,12,20,N,
R280QVM030IUEO,1,41,44,N,
RHFYARBHREIEM,1,26,29,N,
R1RSE060W70OM0,4,30,33,N,
R18JG929VN57VH,5,31,33,N,
R3097FD9REWUSE,5,31,36,N,
R1LZZJRUZASQT9,1,74,79,N,
R3UCZ6YYDR2RTH,4,19,22,N,
R3IMSENSYWSQJU,2,17,22,N,
R5DFC4XWIHB5O,3,20,29,N,
RHX7QJ2N5C0NF,1,111,118,N,
R26ET8UAIBRYVS,5,107,117,N,
R188O49FUG9PTJ,1,37,43,N,
R3M2CPWFLGHGRJ,4,28,33,N,
RJZ6W93MI2RDQ,4,104,112,N,
R2DP1N6NDXD4UU,4,32,34,N,
R3LB10V1W5LFV9,2,16,21,N,
R2IFG8BTX10G0M,3,22,29,N,
RQ5MUD1N8THY7,5,30,33,N,
R1MABVR0FRF4LF,5,62,80,N,
R2B2UQDZXMRLUJ,5,75,87,N,
R1GD3B1FHGNKBI,5,31,40,N,
RLODEGA4OPGHL,3,14,20,N,
RQ8821DJWMO0Y,5,28,35,N,
R2PXO1BRUVFIBB,2,55,62,N,
R38PK5F1PAUJQ8,5,40,48,N,
R1IYFBXOVELT1K,1,18,36,N,
RR6Q0VLI3W8O3,5,19,20,N,
R2BXYLDDIFX7WX,1,18,26,N,
R1BFRIJNV6TPG1,1,17,30,N,
R172LLG27BIUM6,1,21,31,N,
R32GKVF367EDFN,5,25,25,N,
RCVJZNKO4Z06C,5,51,57,N,
R2T4DPBC76ID26,3,34,36,N,
R28NB6YGCKLLNY,5,19,22,N,
R2LVAWVQ52FUNG,3,17,20,N,
R2SB93FF5QCUUU,4,20,30,N,
RSY52FSNLQCQ4,1,46,49,N,
R2UX5DALZAPW45,2,44,47,N,
R1OOMQTR0LCMIR,5,419,424,N,
R3IJ0GEGP0RWBX,5,161,169,N,
R1OKFM9DDB1WO9,4,21,23,N,
R28TK7EAEJX4K,5,33,34,N,
R3OOMAFOCZ7TMG,1,129,144,N,
R19I80SMENX9O7,5,1506,1587,N,
R1T4196A3CR1FO,5,16,23,N,
RJOXZF1V7K8EL,3,50,61,N,
R3HGJPRMQ3MKPS,5,84,90,N,
R1ZKOJTSJ99GUT,1,25,26,N,
R2LXNH2Z7ZOO19,3,15,20,N,
R2SG9KES1OSC3K,2,18,22,N,
R3OW7MNQK11T97,5,54,59,N,
R10I4W7F5T777L,1,15,26,N,
R2LSDGH7QTA0K8,5,32,35,N,
R2CYJNQ4IZWHE4,5,38,44,N,
R1A1TH892EWH1L,2,29,41,N,
R3NP77ZSZ4IFJH,4,65,72,N,
R28A1WMOBR82HV,4,26,26,N,
R3PPGNMN5H20VG,3,64,88,N,
R3N1FAS9TSABFQ,1,21,27,N,
R6ZAG2XOL23M7,1,36,39,N,
R140VXII1QLE5B,1,12,24,N,
R39S6SI5Z9YJUX,5,29,29,N,
R2FFCYFK0Z3DJF,5,20,20,N,
R25IQKK9GLLTIP,5,17,22,N,
R3G7U4LOM45PQS,1,19,23,N,
R14DS03SIS6BZY,5,25,25,N,
R1TN1XXBOHN09U,1,21,24,N,
R1Q90MNBD7OA0I,2,23,27,N,
R1TEQRO5NY5N6A,4,29,31,N,
R1JHSK0O02O7AS,1,19,22,N,
R23JHGN8TYVHTB,5,24,27,N,
R28ULICIRJX114,5,24,24,N,
R1LUMUSXFVM3SV,5,19,23,N,
R3KNS74JT0V9JG,4,20,25,N,
RE3SB9DM1XHHF,5,19,21,N,
RG9B9CS0DD9WM,1,83,95,N,
R136BAL5MAK45G,4,38,48,N,
RURKZ7R275A8Q,1,19,20,N,
R1RGL58726LELJ,5,26,28,N,
R7GWMOSMK7A1H,1,53,64,N,
R2XXTMTZN1CLA4,5,25,26,N,
R3CFSDTJKYWE92,1,22,24,N,
R99HP5QL0LNR0,2,27,28,N,
R2IN7XT4TQ09YW,5,33,37,N,
R21NHFZSGU53U7,2,19,20,N,
RRO156G0D7502,4,60,66,N,
R1AQC152RQJTX6,1,34,45,N,
R3B8XILY8M86R5,5,39,43,N,
R32Y8ILSTFK24,1,161,195,N,
RL5IDRPWILCSI,4,50,55,N,
R3QD48ONKEAOUS,1,15,20,N,
R31FZBCQVC7LMH,3,17,24,N,
R22AUB6Z16BMA4,5,62,85,N,
R2UZQXMN9N8OTK,1,20,21,N,
R26SLC8XTN00G8,5,18,22,N,
R2WS842O0AW16S,5,72,78,N,
R3A8LP6TL6L6YW,5,24,31,N,
R6773YL0IMHTJ,1,33,47,N,
R1GEA4MO5ZXEAG,5,25,25,N,
R348OUMW8QBWSH,5,26,27,N,
R23D20PYJBEFWE,5,64,68,N,
R1MGJEYLB44CM1,3,31,42,N,
R2ZF0T224ZRTBD,3,105,107,N,
R3MTZT4M94USOE,5,28,31,N,
R3CBY5WLVGVTK6,3,31,39,N,
R114CW6YRB7ZO3,5,40,40,N,
R2HCD5VN22KT6X,5,16,22,N,
R1EKCQT375PLZI,5,20,22,N,
R3SP9QRQ1P4JA4,5,32,34,N,
R2RPSZVH3CPJNT,5,19,21,N,
R20P9QICK0HJWN,4,33,35,N,
RZQW31EEHXD4F,4,16,20,N,
RB0IEL7SZG5AS,5,24,27,N,
R3W3XDVRND689W,5,18,24,N,
R2Z9CVAQ6EUJ6O,5,29,31,N,
R34M0I291CJ5RK,4,82,88,N,
R2GHROAS8YQV01,4,31,36,N,
R2Y5MKVJJ1MVCX,4,126,132,N,
RXDL7CJYK2R14,5,19,23,N,
R1MR2XDM1BFAC,5,19,20,N,
RRULERNVG1AKE,5,23,23,N,
R2EYC19DVDIKEY,1,13,20,N,
R3MFB54Y2QS6XL,5,36,38,N,
R2HTJIRCIX6WG7,5,33,34,N,
R1NAFV3N7YRRSM,3,30,32,N,
R2OZKPS789CLNQ,3,16,21,N,
R3L4VA8CHFY6R0,5,20,25,N,
R105ZSO3AGKR59,2,132,151,N,
R1U5D1Q3004GO2,4,20,20,N,
REIZ13W010XUK,1,18,27,N,
R3801OL76YHL2C,5,23,25,N,
RPFSCTX6M0WB1,2,27,33,N,
R1XE5BCWCLKUU7,2,23,24,N,
R15MDAX9QUVP2G,5,20,21,N,
R2PNS9GWWDJIDK,2,18,20,N,
R3U0FNS64V0R5K,5,18,23,N,
RYKKPA62P3WCV,4,55,63,N,
R37HAWKATM303C,5,20,21,N,
R1ZTYCZO1M3WTO,3,37,43,N,
R36JZH9Z0PCU8Z,5,22,24,N,
RTWUFKLOL9G2C,5,28,31,N,
RX7JXDGP8PSZR,2,17,21,N,
R3BO7V41GDLZT,5,35,40,N,
R1GYOUO2CX7SK6,5,42,45,N,
R2WU7XO2QTA0CU,5,24,25,N,
R16G7E87KXL4AK,5,28,31,N,
R2225VPJPF75D6,5,43,55,N,
R2XE6KQMFJG5G5,5,16,20,N,
R37AHULUYI0ARI,3,54,59,N,
R26KN0ALK7FGCB,5,32,35,N,
R1RK3HQ7Q9GIU5,5,588,605,N,
R1U400B2FKR8UD,1,111,113,N,
R35713PW5GYTDE,1,44,47,N,
RXTEHSKWX38NI,5,42,47,N,
R3OU3GG3Y2DZDG,5,72,78,N,
R2DC8EPNXEXS5T,2,15,20,N,
REK0QACN8B6V1,5,87,98,N,
R2GUIKYV46XTGT,5,32,39,N,
R12C1U0EE06IYN,1,37,44,N,
R2FP3VP3IHMBOS,1,27,37,N,
R2I6CF87KRT9QV,5,75,88,N,
R39PNYT1M28P55,3,28,31,N,
R3LQKNC1D4X9B0,3,18,21,N,
RMRSVFJL9NCM,1,26,30,N,
RUPF4E268D32A,3,19,22,N,
R1JJ6O3P5IRHRU,1,15,21,N,
R2N0DQXCAJHQJ,5,20,22,N,
RAJAN84C3G054,5,20,20,N,
R2P5FUC82WFSH3,5,20,21,N,
R1968G3474SSX,5,20,25,N,
RQHWQAW61CJZ,5,39,40,N,
R38QO53YDN8UEN,1,46,56,N,
R1HXFL9QGZRW7X,5,21,24,N,
R1WEBT90Q3DZRL,3,15,22,N,
R208YNI8C3SSHF,1,37,53,N,
R1RIAXN5Z1JLF,5,61,75,N,
R8GO0CLTZD2NI,5,34,39,N,
RLUEL9JT83CVI,1,24,37,N,
RAPV6NC8OE0RG,1,17,32,N,
R36RBRQH9144VT,5,32,35,N,
RSSYGRSMC1F4F,4,34,41,N,
R1Y29E9XD1OC7V,1,25,33,N,
R3K8O70V0O711P,1,25,36,N,
R3FKEGRW67VHTB,5,20,21,N,
R3URZK31G226P7,5,27,31,N,
RMCG91GAGMM9D,5,29,29,N,
R31HE849JV4RYW,5,27,30,N,
R1T26M9PLFWLB0,5,13,21,N,
R1L89JUSBC7VV4,1,40,51,N,
R38AKBH5ZY1O69,2,19,21,N,
R2W69G08FRIDBW,5,28,31,N,
R13MTSCM9KZRJ6,5,42,50,N,
R1J200N0BS7EL4,5,15,20,N,
R29BPU8JM8N6V8,1,20,24,N,
R2FQYTDXFRJF8B,1,88,97,N,
R3UI8JF7JW4H7F,2,94,103,N,
R275G1DBDU8Q64,5,20,22,N,
R2T3ZGNXF0TV2S,5,30,33,N,
R192Q5Q4W08MBO,1,21,30,N,
R32M9UM7025DM1,3,57,64,N,
RCE46QXDCQ2LY,2,116,137,N,
R2OJBP4S4ZXQTT,5,24,25,N,
RSRBEB5S330SC,3,29,32,N,
R23HN5LBESO0YL,5,1155,1231,N,
R3DRU3D0LO30AT,1,272,323,N,
RQL7HCY27Z4OU,3,42,46,N,
R1EEKMEAUY79YO,5,74,83,N,
R21HXKMMX0B555,5,32,35,N,
R3NBF0K8DSOKYZ,4,19,21,N,
R1GQP1E4HPZ1EP,4,23,27,N,
RUSTNRIBRGBL7,5,21,29,N,
R3BZGJDHPXSG99,1,28,35,N,
R1BKF1JK4OU6I6,4,118,120,N,
R39WB7R1DXQ4WH,1,23,32,N,
RIVF977VUU7L7,5,138,157,N,
R2MACTQEUGWTY1,5,539,592,N,
R1DQMDE4CTYIJ0,5,24,31,N,
R3E4SS0O1XFHPX,1,93,112,N,
R1JVURGOGW5B0U,1,31,40,N,
R2HN9WD2SY9UQU,5,26,28,N,
R28R0JPCTJ02N6,5,21,28,N,
R2KSI1FCXCJWXN,4,40,47,N,
R1ET54KUMRQHRL,5,32,39,N,
R1V7Z247INJL39,1,32,39,N,
RZ4K1TMP80Q2A,3,18,25,N,
R2825LA19FC2G5,5,20,23,N,
RJB0ST9N03BB2,3,21,25,N,
R1SUWJBMG425WX,5,44,47,N,
REODYMMG1YRWB,5,58,68,N,
RC8LPO4UPEY9D,1,24,34,N,
R2DWJZVHTYC68Q,4,286,336,N,
RN3QXOF6UQG8U,2,18,24,N,
R3HW91MZT3FC8G,3,53,63,N,
RVI59GBGYU2YJ,5,32,36,N,
R22HJKLUGLJW5T,5,19,20,N,
R35J34LW1710XQ,4,25,32,N,
R3PQ7LREXKAVAI,1,28,32,N,
R3AZ2VHC27B3G9,5,31,39,N,
R1BF8KFQESNX1I,5,39,40,N,
R1VEO5U1FVQLVN,2,17,23,N,
R1PYYDISMLJ7EP,2,24,27,N,
RCO1XQHU968KR,1,33,36,N,
RE6NS3K55J3DT,2,21,22,N,
R38MO9XB2Z89KV,5,20,22,N,
R1VMQ1QCMGCJBP,4,26,26,N,
R1YQHPB14C51X9,5,20,20,N,
RW5GYTMZ4O9R2,5,16,20,N,
R3BW5V63F2DA40,5,31,33,N,
R2SO6LBLDDH8SU,1,94,138,N,
RACHDUPNS1GSM,5,25,25,N,
R3SI950F3X4BZS,1,31,46,N,
R4SD0II5NHOBU,4,25,27,N,
R668Z3CTA9JLC,1,29,33,N,
R27GE0U176V8U6,2,46,49,N,
R2A11A2IMZ246Y,1,107,132,N,
RTF21PD6S187U,3,33,39,N,
RZZFPXOOKYVGI,5,35,36,N,
R2IFR0XVQVPGI3,2,18,24,N,
R3BN1P65KGBY4X,4,57,66,N,
R3XH7IYESC4CG,1,39,43,N,
R3TEDB45VLTBR2,5,53,60,N,
R2ZVT2MJHRO7DX,4,108,111,N,
R2N7W81CK4CZLD,1,23,33,N,
R22C6TP7XV8D9L,1,46,47,N,
RXR8WRMV5UWAU,5,135,146,N,
RQNYJ9GT7C36M,5,26,36,N,
R38DMC0PRG0YHG,1,53,64,N,
R2VP8DITLHPV9Q,2,28,34,N,
R29B699GRBGA3F,5,21,29,N,
R3CVSMCYBDQAKS,4,19,23,N,
RZURYQGZ6GOG4,4,26,27,N,
R1WK2FKHLZ1IPZ,4,78,82,N,
R3GTAKC9BWU2K5,5,97,102,N,
R2Y943870H97XD,4,96,100,N,
R1NBV77HD9UXBF,5,19,23,N,
R3FMM8C7H48UBL,4,20,22,N,
R5RGSWKT3Y8HB,5,63,63,N,
RZPZLGHYLUK0R,1,53,60,N,
R1AT76Y6Q65QR8,1,19,20,N,
R5RZ6V839DP7N,1,18,23,N,
R3B70LQ5AOSLBF,5,155,160,N,
R3975N9XO79998,1,29,39,N,
R8AA6QL7SDACG,1,46,48,N,
RNI6XZP34CKB6,4,35,37,N,
R2Q8GNM8AKBP9O,5,19,21,N,
R3V761G60ADXOZ,5,43,49,N,
R8X3G5EWKEQ2R,5,24,24,N,
R1ERUM4PH9GKA1,5,33,38,N,
R2PYOTUPGEX4J8,2,18,24,N,
R3TASMNVE9EPWM,4,41,46,N,
R10D3ERVUHYL5T,1,21,26,N,
R3RC5TDO0FTPX7,4,45,49,N,
R3S09GDDZSK71J,5,19,21,N,
R2FI0CZPK9NN4,5,43,45,N,
RF7L5P2GF3GA3,5,57,65,N,
R2RQ4LQ2DS7ORZ,4,19,26,N,
R2I0AVMAS6XRIR,4,34,41,N,
R2O4PTDUD4V1SN,5,39,45,N,
R1I7QQOVB8AD76,4,24,25,N,
R1OP52BBITDQXD,5,577,591,N,
R3JWJVADMI2UEX,5,44,48,N,
RU7KT2OOZVNGC,5,22,23,N,
R2F7SF0167TFKZ,2,13,20,N,
R1MUDIXR7CYEBX,2,22,27,N,
R2A5OSALNS1VPJ,1,28,41,N,
R282K08PTNOVKO,3,34,34,N,
R1V7VAULPH2OM3,5,34,36,N,
R1XZZ5UOUF8X5T,5,122,138,N,
R11GR0UZ1A5SS,1,17,20,N,
R1QLWZVU0NBM1Y,5,46,54,N,
R1DAE5YH1UFW33,1,24,34,N,
R8BN9YJEGOA15,1,26,32,N,
R219OUNI9AFK0X,5,31,33,N,
RIKM4TVNPIUEO,1,39,41,N,
RI5GJDIMDYZQR,5,23,26,N,
R1D0ZXYI46XGTU,3,279,323,N,
R1B9Q1GFI5LOG2,2,19,20,N,
R2TIGTGQF6AEEP,5,26,34,N,
R167T7EJ15UFGY,3,17,20,N,
ROARSZ9J2H4JQ,3,34,36,N,
RW2RMS0P3Z75D,2,15,26,N,
R1RR3WOGMURS2V,5,63,71,N,
R1RTV115WMFQZA,5,70,78,N,
R2P8JUN7YPKQMZ,5,42,47,N,
R3IG781LIKANZC,4,35,35,N,
R1D3IROJ77GO7K,4,66,67,N,
R36URXA3S2C8CH,5,35,41,N,
RR92KA4O7P6RL,3,62,70,N,
R4GO4B4P5FPE0,5,22,22,N,
R2S6I5IU51H7Y2,5,31,34,N,
R8XRNWVX866F7,1,51,63,N,
R1ZUTTEJ5YQEY8,5,142,147,N,
RXJTVMQTLVQH7,5,14,21,N,
R33RZ2C4DDLPUZ,5,24,30,N,
R1JQQN8WAY5312,5,24,25,N,
R1V4AALQ42ZW47,3,27,32,N,
